openingHorizontalSlidingSashPart,specialGlassDetails,3
openingHorizontalSlidingSashPart,trickleVentInSashCentrePartNo,1
openingHorizontalSlidingSashPart,trickleVentInFrameAtSashCentrePartNo,1
openingHorizontalSlidingSashPart,bottomHeightExternal,1
openingHorizontalSlidingSashPart,btmRailShapeId,1
openingHorizontalSlidingSashPart,constantSideOnHeightCalculation,1
openingHorizontalSlidingSashPart,steppedBottomRailOverlap,1
openingHorizontalSlidingSashPart,chamferedBottomRailAngle,1
bottomSashPart,width,0
bottomSashPart,height,0
bottomSashPart,topHeight,1
bottomSashPart,leftWidth,1
bottomSashPart,rightWidth,1
bottomSashPart,bottomHeight,1
bottomSashPart,archHeight,0
bottomSashPart,archHead,0
bottomSashPart,halfCircle,0
bottomSashPart,shoulderHeight,0
bottomSashPart,archRadius,0
bottomSashPart,isFrameLevelArch,0
bottomSashPart,archedOuterJamb,0
bottomSashPart,curvedSashHead,0
bottomSashPart,curvedFrameHead,0
bottomSashPart,operationId,0
bottomSashPart,towDsId,1
bottomSashPart,towBg,1
bottomSashPart,toBeReplaced,0
bottomSashPart,repair,0
bottomSashPart,specialJoineryDetails,3
bottomSashPart,specialGlassDetails,3
bottomSashPart,isVerticalSlidingSashPart,0
bottomSashPart,bottomHeightExternal,1
bottomSashPart,btmRailShapeId,1
bottomSashPart,constantSideOnHeightCalculation,1
bottomSashPart,steppedBottomRailOverlap,1
bottomSashPart,chamferedBottomRailAngle,1
bottomSashPart,angledBottomRailId,3
bottomSashPart,angledBottomRailHeightReduction,3
fixedHorizontalSlidingSashPart,topHeight,0
fixedHorizontalSlidingSashPart,leftWidth,0
fixedHorizontalSlidingSashPart,rightWidth,1
fixedHorizontalSlidingSashPart,bottomHeight,1
fixedHorizontalSlidingSashPart,toBeReplaced,0
fixedHorizontalSlidingSashPart,specialJoineryDetails,3
fixedHorizontalSlidingSashPart,specialGlassDetails,3
fixedHorizontalSlidingSashPart,trickleVentInSashCentrePartNo,1
fixedHorizontalSlidingSashPart,trickleVentInFrameAtSashCentrePartNo,1
fixedHorizontalSlidingSashPart,bottomHeightExternal,1
fixedHorizontalSlidingSashPart,btmRailShapeId,1
fixedHorizontalSlidingSashPart,constantSideOnHeightCalculation,1
fixedHorizontalSlidingSashPart,steppedBottomRailOverlap,1
fixedHorizontalSlidingSashPart,chamferedBottomRailAngle,1
rightFrenchCasementSashPart,width,0
rightFrenchCasementSashPart,height,0
rightFrenchCasementSashPart,topHeight,1
rightFrenchCasementSashPart,leftWidth,1
rightFrenchCasementSashPart,rightWidth,1
rightFrenchCasementSashPart,bottomHeight,1
rightFrenchCasementSashPart,bottomHeight,1
rightFrenchCasementSashPart,archHeight,0
rightFrenchCasementSashPart,archHead,0
rightFrenchCasementSashPart,halfCircle,0
rightFrenchCasementSashPart,shoulderHeight,0
rightFrenchCasementSashPart,archRadius,0
rightFrenchCasementSashPart,isFrameLevelArch,0
rightFrenchCasementSashPart,archedOuterJamb,0
